Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-03-17T15:12:50.112Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5827/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.113Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5827/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 24874, "uid": "b39bbf6b-454a-4c11-8b91-c976212ec020"}
2023-03-17T15:12:50.115Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.116Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.127Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://391a4889286b20f291c8380dd3399af779a724a7aeddbc05e31d51a62c339bfe\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.130Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5165/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.131Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5165/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 24879, "uid": "46b6d35c-9c3d-48be-860b-831d7f731ae1"}
2023-03-17T15:12:50.133Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.134Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.147Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://839033159f55c3af7a2a759608b827eac61c31c437a544227781db03afef0023\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.151Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/24547/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.152Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/24547/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 24884, "uid": "5c2e44f9-bbd8-4486-8370-57704e4e8e4b"}
2023-03-17T15:12:50.154Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.155Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.164Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://7c447565843439da6abd847253b5d582b06e26a450f36b64a40d4ad73924281e\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.177Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7770/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.180Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7770/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 24938, "uid": "c97fa827-87ea-4ab5-a238-e7deb6265ad1"}
2023-03-17T15:12:50.211Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.213Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.249Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://9f89217c6272f94ba9cbfdd5e5bfd7dfb9ebf558e9bc1f8cfae50cfc8b7741d4\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.318Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/11579/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.319Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/11579/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25008, "uid": "49607dd0-1d6c-4bfa-91ea-091d7a878cbd"}
2023-03-17T15:12:50.323Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.324Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.356Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://9611983692de523b185c876dff18f927ae2c061a49a746ecec4235fe6b7ca088\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.360Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4516/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.361Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4516/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25055, "uid": "10c82d6d-a411-42fe-9dc4-68f4796d174b"}
2023-03-17T15:12:50.365Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.367Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.445Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://6e9a8a4c13f1f10f0ecfcdfbb3e4b52ffe2053c907ef1b999724de2f87a163d5\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.449Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4182/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.449Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4182/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25090, "uid": "53243cd6-3644-4544-8a78-14ffdb0ededd"}
2023-03-17T15:12:50.469Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.471Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "pause\n"}
2023-03-17T15:12:50.471Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.474Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.518Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://3917ef4b1790febaa6cfa6e31274434bed9029e0c5df53621c1d278de52c6068\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.523Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7631/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.524Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7631/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25114, "uid": "a82a11f8-38fb-4aa0-9c7c-5b5533180119"}
2023-03-17T15:12:50.545Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.547Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.564Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://184d31a4489fb3849c5e27000afc9a18691d1d27094fad04dae10e96d3f7e41d\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.569Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5562/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.570Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5562/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25140, "uid": "349e71ba-7801-40c9-aaa9-7a24351ee8c4"}
2023-03-17T15:12:50.571Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.573Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.621Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://1942c7f984f4fdf121652ad4f1cc23b9a0b9929d9ee38f596e0e0152373ea69e\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.645Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4394/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.646Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4394/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25164, "uid": "2aee4867-e55a-467d-822e-4d755f65f1a8"}
2023-03-17T15:12:50.669Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.671Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:12:50.682Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "target:\"containerd://9e118ddc48a8f5197502d15f4114d569377d1468745ac70148e4aaadd0280f8f\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40\" enterNS:true"}
2023-03-17T15:12:50.687Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/8697/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40"}
2023-03-17T15:12:50.714Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/8697/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 40", "pid": 25190, "uid": "f49ad5b8-7a81-4a8d-8431-0fe12a47ca6d"}
2023-03-17T15:12:50.749Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:12:50.750Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "comm": "nsexec\n"}
2023-03-17T15:14:04.868Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"24871\" cpuStartTime:1679065969000 cpuInstanceUid:\"3f15a9a3-707b-4d92-b591-2ea2bfe5bf7f\""}
2023-03-17T15:14:05.072Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "3f15a9a3-707b-4d92-b591-2ea2bfe5bf7f", "pid": 24871}
2023-03-17T15:14:05.072Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "3f15a9a3-707b-4d92-b591-2ea2bfe5bf7f"}
2023-03-17T15:14:05.072Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:14:05.084Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"24874\" cpuStartTime:1679065969000 cpuInstanceUid:\"b39bbf6b-454a-4c11-8b91-c976212ec020\""}
2023-03-17T15:14:05.474Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "b39bbf6b-454a-4c11-8b91-c976212ec020", "pid": 24874}
2023-03-17T15:14:05.474Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "b39bbf6b-454a-4c11-8b91-c976212ec020"}
2023-03-17T15:14:05.474Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:14:05.501Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"24879\" cpuStartTime:1679065969000 cpuInstanceUid:\"46b6d35c-9c3d-48be-860b-831d7f731ae1\""}
2023-03-17T15:14:06.149Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "46b6d35c-9c3d-48be-860b-831d7f731ae1", "pid": 24879}
2023-03-17T15:14:06.149Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "46b6d35c-9c3d-48be-860b-831d7f731ae1"}
2023-03-17T15:14:06.149Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:14:06.237Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"24884\" cpuStartTime:1679065969000 cpuInstanceUid:\"5c2e44f9-bbd8-4486-8370-57704e4e8e4b\""}
2023-03-17T15:14:06.614Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "5c2e44f9-bbd8-4486-8370-57704e4e8e4b", "pid": 24884}
2023-03-17T15:14:06.614Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "5c2e44f9-bbd8-4486-8370-57704e4e8e4b"}
2023-03-17T15:14:06.614Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:14:06.631Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"24938\" cpuStartTime:1679065969000 cpuInstanceUid:\"c97fa827-87ea-4ab5-a238-e7deb6265ad1\""}
2023-03-17T15:14:06.964Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "c97fa827-87ea-4ab5-a238-e7deb6265ad1", "pid": 24938}
2023-03-17T15:14:06.964Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "c97fa827-87ea-4ab5-a238-e7deb6265ad1"}
2023-03-17T15:14:06.964Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
2023-03-17T15:14:06.974Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "request": "cpuInstance:\"25008\" cpuStartTime:1679065969000 cpuInstanceUid:\"49607dd0-1d6c-4bfa-91ea-091d7a878cbd\""}
2023-03-17T15:14:07.978Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "49607dd0-1d6c-4bfa-91ea-091d7a878cbd", "pid": 25008}
2023-03-17T15:14:07.978Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58", "uid": "49607dd0-1d6c-4bfa-91ea-091d7a878cbd"}
2023-03-17T15:14:07.978Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-1-ggm7z-lcg58"}
