Namespace,Deployment,Container,CPU usage,Memory usage,Disk read,Disk write,Network in,Network out,Time
robot-shop,N/A,catalogue,0.0003220095693779877,36159488,0,0,N/A,N/A,00:23:16
observability,N/A,loki,0.0035058272702775564,108244992,0,2621.3958501751554,N/A,N/A,00:23:16
robot-shop,N/A,mongodb,0.0023511467265992384,209039360,643.3977775003121,3216.4774628542887,N/A,N/A,00:23:16
observability,N/A,promtail,0.01626175411767843,118145024,0,0,N/A,N/A,00:23:16
observability,N/A,N/A,0,118628352,0,0,93.93946183976838,673.8053305111548,00:23:16
observability,N/A,N/A,0,118628352,0,0,93.93946183976838,673.8053305111548,00:23:16
kube-system,N/A,N/A,0.0007501007488277696,63582208,0,0,N/A,N/A,00:23:16
observability,N/A,N/A,0,118628352,0,0,93.93946183976838,673.8053305111548,00:23:16
robot-shop,N/A,N/A,0,14331904,638.6951026370416,3193.1606058276316,8.81452862344101,17.82833836858006,00:23:16
robot-shop,N/A,N/A,0,14331904,638.6951026370416,3193.1606058276316,8.81452862344101,17.82833836858006,00:23:16
robot-shop,N/A,N/A,0,14331904,638.6951026370416,3193.1606058276316,8.81452862344101,17.82833836858006,00:23:16
chaos-testing,N/A,N/A,0.0018258084850075805,56328192,0,0,N/A,N/A,00:23:16
robot-shop,N/A,N/A,0,14331904,638.6951026370416,3193.1606058276316,8.81452862344101,17.82833836858006,00:23:16
chaos-testing,N/A,N/A,0.0018258084850075805,56328192,0,0,N/A,N/A,00:23:16
robot-shop,N/A,N/A,0,14331904,638.6951026370416,3193.1606058276316,8.81452862344101,17.82833836858006,00:23:16
observability,N/A,alertmanager,0.0004496810382754064,41799680,0,0,N/A,N/A,00:26:57
kube-system,N/A,calico-kube-controllers,0.002304966598896308,61673472,0,0,N/A,N/A,00:26:57
kube-system,N/A,calico-node,0.03590597453476981,142659584,1294.1139300496036,0,N/A,N/A,00:26:57
robot-shop,N/A,cart,0.0004529024160652669,73330688,0,0,N/A,N/A,00:26:57
robot-shop,N/A,catalogue,0.0006489454636216127,36585472,0,0,N/A,N/A,00:26:57
chaos-testing,N/A,chaos-daemon,0.0003216324804398381,55529472,0,0,N/A,N/A,00:26:57
chaos-testing,N/A,chaos-dashboard,0.0021402158738806232,103075840,0,0,N/A,N/A,00:26:57
chaos-testing,N/A,chaos-mesh,0.0005585349695573983,49315840,0,0,N/A,N/A,00:26:57
chaos-testing,N/A,chaos-mesh,0.0005585349695573983,49315840,0,0,N/A,N/A,00:26:57
chaos-testing,N/A,chaos-mesh,0.0005585349695573983,49315840,0,0,N/A,N/A,00:26:57
observability,N/A,config-reloader,0,2355200,0,0,N/A,N/A,00:26:57
observability,N/A,config-reloader,0,2355200,0,0,N/A,N/A,00:26:57
kube-system,N/A,coredns,0.0019123921641907265,59232256,0,0,N/A,N/A,00:26:57
robot-shop,N/A,dispatch,0.0030133871198057983,13877248,0,0,N/A,N/A,00:26:57
observability,N/A,grafana,0.002820504112897146,148672512,463.6631197645461,0,N/A,N/A,00:26:57
observability,N/A,grafana-sc-dashboard,0.0000326841396457085,95674368,0,0,N/A,N/A,00:26:57
observability,N/A,grafana-sc-datasources,0.00001055553762225915,83636224,0,0,N/A,N/A,00:26:57
kube-system,N/A,hostpath-provisioner,0.0014888520513883115,37740544,0,0,N/A,N/A,00:26:57
instana-agent,N/A,instana-agent,0.0010744741906080087,295882752,0,0,N/A,N/A,00:26:57
observability,N/A,kube-prometheus-stack,0.0008447638169713602,78651392,0,0,N/A,N/A,00:26:57
observability,N/A,kube-state-metrics,0.0012030699445141992,48627712,0,0,N/A,N/A,00:26:57
instana-agent,N/A,leader-elector,0.0008444097402972988,25354240,0,0,N/A,N/A,00:26:57
observability,N/A,loki,0.003257377761438454,110514176,0,12320.443835433307,N/A,N/A,00:26:57
kube-system,N/A,metrics-server,0.00400674022066198,59891712,0,0,N/A,N/A,00:26:57
robot-shop,N/A,mongodb,0.0052376261631254944,209137664,0,5338.344497317613,N/A,N/A,00:26:57
default,N/A,my-pod,0,11046912,0,0,N/A,N/A,00:26:57
robot-shop,N/A,mysql,0.0007374046214622476,777728000,0,0,N/A,N/A,00:26:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:26:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:26:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:26:57
ingress,N/A,nginx-ingress-microk8s,0.0014454333333333421,206123008,0,0,N/A,N/A,00:26:57
observability,N/A,node-exporter,0.0027382444342554406,22810624,0,0,N/A,N/A,00:26:57
robot-shop,N/A,payment,0.0004797776565270729,61865984,N/A,N/A,N/A,N/A,00:26:57
observability,N/A,prometheus,0.029402628607822202,1305100288,0,26086.906174912427,N/A,N/A,00:26:57
observability,N/A,promtail,0.022184229045520164,118349824,0,0,N/A,N/A,00:26:57
robot-shop,N/A,rabbitmq,0.003664624305098904,133070848,0,0,N/A,N/A,00:26:57
robot-shop,N/A,ratings,0.0011255168157975938,91492352,0,0,N/A,N/A,00:26:57
default,N/A,redis,0.001618227795482886,2805760,0,0,N/A,N/A,00:26:57
default,N/A,redis,0.001618227795482886,2805760,0,0,N/A,N/A,00:26:57
robot-shop,N/A,shipping,0.002623554545762753,569856000,0,694.496252840042,N/A,N/A,00:26:57
default,N/A,temp-pod,0,7049216,0,0,N/A,N/A,00:26:57
observability,N/A,tempo,0.0010461271830422602,99835904,0,136.51513131582456,N/A,N/A,00:26:57
observability,N/A,tempo-query,0.0004968027689780587,53030912,0,0,N/A,N/A,00:26:57
robot-shop,N/A,user,0.0007548066048405332,37363712,0,0,N/A,N/A,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
kube-system,N/A,N/A,0.002304069875487824,62189568,0,0,319.71235771249405,40.658441824006545,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
ingress,N/A,N/A,0.0025896811662218105,206643200,0,0,1219.6416066619029,296.7143131973836,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
kube-system,N/A,N/A,0.002304069875487824,62189568,0,0,319.71235771249405,40.658441824006545,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
chaos-testing,N/A,N/A,0.00017973176912782212,56029184,0,0,0,0,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
kube-system,N/A,N/A,0.002304069875487824,62189568,0,0,319.71235771249405,40.658441824006545,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
chaos-testing,N/A,N/A,0.00017973176912782212,56029184,0,0,0,0,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
kube-system,N/A,N/A,0.002304069875487824,62189568,0,0,319.71235771249405,40.658441824006545,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
chaos-testing,N/A,N/A,0.00017973176912782212,56029184,0,0,0,0,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
chaos-testing,N/A,N/A,0.00017973176912782212,56029184,0,0,0,0,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
default,N/A,N/A,0,2490368,0,0,0,0,00:26:57
observability,N/A,N/A,0.022722265201918654,118870016,0,0,289.8370247295208,389.27930963420914,00:26:57
chaos-testing,N/A,N/A,0.00017973176912782212,56029184,0,0,0,0,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
kube-system,N/A,N/A,0.002304069875487824,62189568,0,0,319.71235771249405,40.658441824006545,00:26:57
robot-shop,N/A,N/A,0.002569556489792827,14811136,0,0,22.514879750074062,28.385984756672322,00:26:57
instana-agent,N/A,N/A,0.0018830348142979299,321794048,0,0,94436.09469409316,76967.21365602402,00:26:57
observability,N/A,alertmanager,0.00030917975151208084,42680320,0,0,N/A,N/A,00:27:57
kube-system,N/A,calico-kube-controllers,0.0020058982091862598,61673472,0,0,N/A,N/A,00:27:57
kube-system,N/A,calico-node,0.012638999999999949,143052800,0,0,N/A,N/A,00:27:57
robot-shop,N/A,cart,0.00015992598466825123,73392128,0,0,N/A,N/A,00:27:57
robot-shop,N/A,catalogue,0.0003564801331391775,36773888,0,0,N/A,N/A,00:27:57
chaos-testing,N/A,chaos-daemon,0.000015825781144325773,55529472,0,0,N/A,N/A,00:27:57
chaos-testing,N/A,chaos-dashboard,0.0013257764195863844,103096320,0,0,N/A,N/A,00:27:57
chaos-testing,N/A,chaos-mesh,0.0004607699519512495,49295360,0,0,N/A,N/A,00:27:57
chaos-testing,N/A,chaos-mesh,0.0004607699519512495,49295360,0,0,N/A,N/A,00:27:57
chaos-testing,N/A,chaos-mesh,0.0004607699519512495,49295360,0,0,N/A,N/A,00:27:57
observability,N/A,config-reloader,0,2453504,0,0,N/A,N/A,00:27:57
observability,N/A,config-reloader,0,2453504,0,0,N/A,N/A,00:27:57
kube-system,N/A,coredns,0.0015531864424648135,59494400,0,0,N/A,N/A,00:27:57
robot-shop,N/A,dispatch,0.0033722454025652887,14376960,0,0,N/A,N/A,00:27:57
observability,N/A,grafana,0.0027899560390432935,148688896,0,0,N/A,N/A,00:27:57
observability,N/A,grafana-sc-dashboard,0.000010107062959405428,95727616,0,0,N/A,N/A,00:27:57
observability,N/A,grafana-sc-datasources,0.000011710727550804324,83701760,0,0,N/A,N/A,00:27:57
kube-system,N/A,hostpath-provisioner,0.0011872133175282167,37777408,0,0,N/A,N/A,00:27:57
instana-agent,N/A,instana-agent,0.0010607629158286731,295882752,0,0,N/A,N/A,00:27:57
observability,N/A,kube-prometheus-stack,0.0003040257548290317,78655488,0,0,N/A,N/A,00:27:57
observability,N/A,kube-state-metrics,0.0013335842919954212,48496640,740.1072095404446,0,N/A,N/A,00:27:57
instana-agent,N/A,leader-elector,0.000803732935876156,25767936,0,0,N/A,N/A,00:27:57
observability,N/A,loki,0.0030769764986943783,108867584,0,10468.137118728819,N/A,N/A,00:27:57
kube-system,N/A,metrics-server,0.004859120155618724,59252736,0,0,N/A,N/A,00:27:57
robot-shop,N/A,mongodb,0.00535072410632446,208945152,0,4955.747021081576,N/A,N/A,00:27:57
default,N/A,my-pod,0,11046912,0,0,N/A,N/A,00:27:57
robot-shop,N/A,mysql,0.0005219976694881382,777728000,0,0,N/A,N/A,00:27:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:27:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:27:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:27:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:27:57
ingress,N/A,nginx-ingress-microk8s,0.001166933333333331,206360576,0,0,N/A,N/A,00:27:57
observability,N/A,node-exporter,0.0018813668600902635,23412736,0,0,N/A,N/A,00:27:57
robot-shop,N/A,payment,0.00001786666666666233,61865984,N/A,N/A,N/A,N/A,00:27:57
observability,N/A,prometheus,0.03604185575186148,1319129088,0,27701.282107767547,N/A,N/A,00:27:57
observability,N/A,promtail,0.020673780257899066,119984128,0,0,N/A,N/A,00:27:57
robot-shop,N/A,rabbitmq,0.0030894739891089967,133201920,0,0,N/A,N/A,00:27:57
robot-shop,N/A,ratings,0.0011149758112927685,91484160,0,0,N/A,N/A,00:27:57
default,N/A,redis,0.0015900287183597166,2813952,0,0,N/A,N/A,00:27:57
default,N/A,redis,0.0015900287183597166,2813952,0,0,N/A,N/A,00:27:57
robot-shop,N/A,shipping,0.002872346282214395,570044416,0,704.6760485841104,N/A,N/A,00:27:57
default,N/A,temp-pod,0,7049216,0,0,N/A,N/A,00:27:57
observability,N/A,tempo,0.0007663659574468115,99893248,0,139.43829787234043,N/A,N/A,00:27:57
observability,N/A,tempo-query,0.00044599706631668376,53030912,0,0,N/A,N/A,00:27:57
robot-shop,N/A,user,0.0003835941385774905,37572608,0,0,N/A,N/A,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
kube-system,N/A,N/A,0.00232514205593683,62189568,0,0,513.1284520606147,51.18255204645235,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
ingress,N/A,N/A,0.0025483899400634575,206966784,0,0,1762.888594763857,470.47809665235496,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
kube-system,N/A,N/A,0.00232514205593683,62189568,0,0,513.1284520606147,51.18255204645235,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
chaos-testing,N/A,N/A,0.000016951254806300643,56029184,0,0,0,0,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
kube-system,N/A,N/A,0.00232514205593683,62189568,0,0,513.1284520606147,51.18255204645235,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
chaos-testing,N/A,N/A,0.000016951254806300643,56029184,0,0,0,0,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
kube-system,N/A,N/A,0.00232514205593683,62189568,0,0,513.1284520606147,51.18255204645235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
chaos-testing,N/A,N/A,0.000016951254806300643,56029184,0,0,0,0,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
chaos-testing,N/A,N/A,0.000016951254806300643,56029184,0,0,0,0,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
default,N/A,N/A,0,2490368,0,0,0,0,00:27:57
observability,N/A,N/A,0.020135983263598327,120500224,0,0,90.61253100399007,397.5520327833495,00:27:57
chaos-testing,N/A,N/A,0.000016951254806300643,56029184,0,0,0,0,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
kube-system,N/A,N/A,0.00232514205593683,62189568,0,0,513.1284520606147,51.18255204645235,00:27:57
robot-shop,N/A,N/A,0.002848611245836976,15253504,0,0,22.987555298300737,25.881671972547235,00:27:57
instana-agent,N/A,N/A,0.0009828000000000022,322187264,0,0,97480.80602960127,80899.67586987934,00:27:57
observability,N/A,alertmanager,0.00044319654427645884,42770432,0,0,N/A,N/A,00:28:57
kube-system,N/A,calico-kube-controllers,0.002373408839098853,61382656,0,0,N/A,N/A,00:28:57
kube-system,N/A,calico-node,0.03195574133267758,143065088,0,0,N/A,N/A,00:28:57
robot-shop,N/A,cart,0.00017341609265005922,73572352,0,0,N/A,N/A,00:28:57
robot-shop,N/A,catalogue,0.0004283195549112543,36020224,0,0,N/A,N/A,00:28:57
chaos-testing,N/A,chaos-daemon,0.000018825455289543202,55529472,0,0,N/A,N/A,00:28:57
chaos-testing,N/A,chaos-dashboard,0.0019098741898589372,102547456,0,0,N/A,N/A,00:28:57
chaos-testing,N/A,chaos-mesh,0.00055087477813598,49340416,0,0,N/A,N/A,00:28:57
chaos-testing,N/A,chaos-mesh,0.00055087477813598,49340416,0,0,N/A,N/A,00:28:57
chaos-testing,N/A,chaos-mesh,0.00055087477813598,49340416,0,0,N/A,N/A,00:28:57
observability,N/A,config-reloader,0.000020853889437051786,2498560,0,109.22957945545214,N/A,N/A,00:28:57
observability,N/A,config-reloader,0.000020853889437051786,2498560,0,109.22957945545214,N/A,N/A,00:28:57
kube-system,N/A,coredns,0.0018664875099248782,58978304,0,0,N/A,N/A,00:28:57
robot-shop,N/A,dispatch,0.004243397677740745,14372864,0,0,N/A,N/A,00:28:57
observability,N/A,grafana,0.0023695521188993787,147066880,0,0,N/A,N/A,00:28:57
observability,N/A,grafana-sc-dashboard,0.000011245958483660367,96104448,0,0,N/A,N/A,00:28:57
observability,N/A,grafana-sc-datasources,0.00000990530096876709,83922944,0,0,N/A,N/A,00:28:57
kube-system,N/A,hostpath-provisioner,0.0009699228107532613,38207488,0,0,N/A,N/A,00:28:57
instana-agent,N/A,instana-agent,0.0011363500953288875,295882752,0,0,N/A,N/A,00:28:57
observability,N/A,kube-prometheus-stack,0.0007687569819751848,72527872,0,0,N/A,N/A,00:28:57
observability,N/A,kube-state-metrics,0.0012242625124295648,48504832,0,0,N/A,N/A,00:28:57
instana-agent,N/A,leader-elector,0.0009423494411835659,25505792,0,0,N/A,N/A,00:28:57
observability,N/A,loki,0.0032355290381561787,109391872,0,3547.5147957465233,N/A,N/A,00:28:57
kube-system,N/A,metrics-server,0.004315690803789627,59822080,0,0,N/A,N/A,00:28:57
robot-shop,N/A,mongodb,0.005607329285181632,208957440,0,4654.380171158695,N/A,N/A,00:28:57
default,N/A,my-pod,0,11046912,0,0,N/A,N/A,00:28:57
robot-shop,N/A,mysql,0.00081779058453709,777728000,0,0,N/A,N/A,00:28:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:28:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:28:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:28:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:28:57
ingress,N/A,nginx-ingress-microk8s,0.002641825706374493,206700544,0,0,N/A,N/A,00:28:57
observability,N/A,node-exporter,0.0019760181150718756,23732224,0,0,N/A,N/A,00:28:57
robot-shop,N/A,payment,0.0005483680227057712,61935616,N/A,N/A,N/A,N/A,00:28:57
observability,N/A,prometheus,0.033290127322062206,1325301760,0,27927.9204063174,N/A,N/A,00:28:57
observability,N/A,promtail,0.02158608034815368,120250368,0,0,N/A,N/A,00:28:57
robot-shop,N/A,rabbitmq,0.0018039333333333,133332992,0,0,N/A,N/A,00:28:57
robot-shop,N/A,ratings,0.0010884751246244713,91492352,0,0,N/A,N/A,00:28:57
default,N/A,redis,0.0017753422854133768,2936832,0,0,N/A,N/A,00:28:57
default,N/A,redis,0.0017753422854133768,2936832,0,0,N/A,N/A,00:28:57
robot-shop,N/A,shipping,0.003019941126198956,570073088,0,648.2448643686893,N/A,N/A,00:28:57
default,N/A,temp-pod,0,7049216,0,0,N/A,N/A,00:28:57
observability,N/A,tempo,0.0009823362304165607,100335616,0,230.41656119033556,N/A,N/A,00:28:57
observability,N/A,tempo-query,0.0005116886164315252,52948992,0,0,N/A,N/A,00:28:57
robot-shop,N/A,user,0.0004098719870833815,37834752,0,0,N/A,N/A,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
kube-system,N/A,N/A,0.002473397315085975,61898752,0,0,163.62066083467988,46.86019947623558,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
ingress,N/A,N/A,0.0025620854591836646,207224832,0,0,875.3,230.63333333333333,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
kube-system,N/A,N/A,0.002473397315085975,61898752,0,0,163.62066083467988,46.86019947623558,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
chaos-testing,N/A,N/A,0.0002206449880868485,56033280,0,0,0,0,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
kube-system,N/A,N/A,0.002473397315085975,61898752,0,0,163.62066083467988,46.86019947623558,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
chaos-testing,N/A,N/A,0.0002206449880868485,56033280,0,0,0,0,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
kube-system,N/A,N/A,0.002473397315085975,61898752,0,0,163.62066083467988,46.86019947623558,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
chaos-testing,N/A,N/A,0.0002206449880868485,56033280,0,0,0,0,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
chaos-testing,N/A,N/A,0.0002206449880868485,56033280,0,0,0,0,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
default,N/A,N/A,0,2490368,0,0,0,1.697710516103997,00:28:57
observability,N/A,N/A,0.016942485038091,120516608,0,0,104.988863179292,403.1961594187228,00:28:57
chaos-testing,N/A,N/A,0.0002206449880868485,56033280,0,0,0,0,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
kube-system,N/A,N/A,0.002473397315085975,61898752,0,0,163.62066083467988,46.86019947623558,00:28:57
robot-shop,N/A,N/A,0.0033796489398679195,15228928,0,0,22.52645887950287,31.847752208952326,00:28:57
instana-agent,N/A,N/A,0.0019635606922570096,322392064,0,0,91939.14877542024,73941.2894289492,00:28:57
observability,N/A,alertmanager,0.00028938863695731644,42823680,0,0,N/A,N/A,00:29:57
kube-system,N/A,calico-kube-controllers,0.0017577646021505373,61382656,0,0,N/A,N/A,00:29:57
kube-system,N/A,calico-node,0.03223571200227329,142966784,0,0,N/A,N/A,00:29:57
robot-shop,N/A,cart,0.00038860862064458697,72830976,0,0,N/A,N/A,00:29:57
robot-shop,N/A,catalogue,0.000370147651006715,36278272,0,0,N/A,N/A,00:29:57
chaos-testing,N/A,chaos-daemon,0.000009499920577053323,55533568,0,0,N/A,N/A,00:29:57
chaos-testing,N/A,chaos-dashboard,0.0010583597394731644,102555648,0,0,N/A,N/A,00:29:57
chaos-testing,N/A,chaos-mesh,0.0005047355497525005,49369088,0,0,N/A,N/A,00:29:57
chaos-testing,N/A,chaos-mesh,0.0005047355497525005,49369088,0,0,N/A,N/A,00:29:57
chaos-testing,N/A,chaos-mesh,0.0005047355497525005,49369088,0,0,N/A,N/A,00:29:57
observability,N/A,config-reloader,0.00002495097707755773,2527232,0,138.48130367164785,N/A,N/A,00:29:57
observability,N/A,config-reloader,0.00002495097707755773,2527232,0,138.48130367164785,N/A,N/A,00:29:57
kube-system,N/A,coredns,0.0008992333333333343,59699200,0,0,N/A,N/A,00:29:57
robot-shop,N/A,dispatch,0.0025097280825128903,14528512,0,0,N/A,N/A,00:29:57
observability,N/A,grafana,0.002384107246939964,146792448,0,0,N/A,N/A,00:29:57
observability,N/A,grafana-sc-dashboard,0.000010697375343416275,96202752,0,0,N/A,N/A,00:29:57
observability,N/A,grafana-sc-datasources,0.00001089669232662851,83972096,0,0,N/A,N/A,00:29:57
kube-system,N/A,hostpath-provisioner,0.0009567669930295358,38027264,0,0,N/A,N/A,00:29:57
instana-agent,N/A,instana-agent,0.0010371567043618434,295882752,0,0,N/A,N/A,00:29:57
observability,N/A,kube-prometheus-stack,0.00027203463203463783,73277440,0,0,N/A,N/A,00:29:57
observability,N/A,kube-state-metrics,0.0012781772151898721,48201728,0,0,N/A,N/A,00:29:57
instana-agent,N/A,leader-elector,0.0007740739659651499,25530368,0,0,N/A,N/A,00:29:57
observability,N/A,loki,0.0029971403281813867,93065216,0,13107.646217743582,N/A,N/A,00:29:57
kube-system,N/A,metrics-server,0.0039037930620573775,59936768,0,0,N/A,N/A,00:29:57
robot-shop,N/A,mongodb,0.0055773249738767326,208965632,0,6063.392546151168,N/A,N/A,00:29:57
default,N/A,my-pod,0,11046912,0,0,N/A,N/A,00:29:57
robot-shop,N/A,mysql,0.0007409312755571949,777728000,0,0,N/A,N/A,00:29:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:29:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:29:57
default,N/A,nginx,0,1974272,0,0,N/A,N/A,00:29:57
